22,254.2222,234.6667,0,0,None
22,256,234.6667,1.7778015,0,None
23,259.5555,234.6667,3.5555115,0,None
32,267.5555,234.6667,8,0,None
21,272,234.6667,4.4444885,0,None
23,272.8889,234.6667,0.8888855,0,None
24,272.8889,236.4444,0,1.7776947,None
32,268.4445,242.6667,-4.444397,6.2223053,None
23,266.6667,246.2222,-1.7778015,3.5554962,None
23,265.7778,252.4444,-0.8888855,6.2221985,None
23,264.8889,262.2222,-0.888916,9.7778015,None
33,259.5555,283.5555,-5.333374,21.333313,None
23,254.2222,296,-5.333313,12.444489,None
29,250.6667,304,-3.5554962,8,None
15,249.7778,304.8889,-0.88890076,0.8888855,None
34,249.7778,304.8889,0,0,None
8,249.7778,304.8889,0,0,None
9,248.8889,304.8889,-0.88890076,0,None
12,248,304,-0.88890076,-0.8888855,None
18,246.2222,304,-1.7778015,0,None
9,244.4444,304,-1.7778015,0,None
19,241.7778,303.1111,-2.6665955,-0.8888855,M1
17,240.8889,303.1111,-0.88890076,0,M1
11,240,303.1111,-0.88890076,0,M1
17,240,303.1111,0,0,M1
12,240,303.1111,0,0,M1
20,240,303.1111,0,0,M1
14,240,303.1111,0,0,M1
25,244.4444,303.1111,4.444397,0,M1
25,250.6667,302.2222,6.2223053,-0.888916,M1
26,261.3333,288,10.666611,-14.2221985,M1
12,264.8889,280,3.5555725,-8,M1M2
16,267.5555,268.4445,2.666626,-11.555511,M1M2
11,270.2222,256.8889,2.666687,-11.555603,M2
18,274.6667,232,4.4444885,-24.888885,M2
16,276.4445,220.4444,1.7778015,-11.555603,M2
27,277.3333,204.4444,0.88882446,-16,M2
27,272,191.1111,-5.333313,-13.333298,M2
27,262.2222,185.7778,-9.7778015,-5.3332977,M2
28,241.7778,184.8889,-20.444397,-0.88890076,M1M2
10,233.7778,186.6667,-8,1.7778015,M1
16,225.7778,189.3333,-8,2.6665955,M1
15,210.6667,195.5556,-15.111099,6.2223053,M1
26,195.5556,203.5556,-15.111099,8,M1
10,187.5556,208,-8,4.444397,M1
17,180.4444,212.4444,-7.111206,4.444397,M1
10,171.5556,217.7778,-8.888794,5.3334045,M1
16,152.8889,226.6667,-18.666702,8.888901,M1
10,152.8889,226.6667,0,0,M1
17,132.4444,234.6667,-20.444504,8,M1
12,123.5556,236.4444,-8.888794,1.7776947,M1M2
21,109.3333,238.2222,-14.222305,1.7778015,M2
19,104.8889,238.2222,-4.444397,0,M2
19,96.88889,234.6667,-8.000008,-3.5554962,M2
12,95.11111,232,-1.7777863,-2.6667023,M2
17,92.44444,227.5556,-2.6666641,-4.444397,M2
10,91.55556,225.7778,-0.8888855,-1.7778015,M2
18,91.55556,223.1111,0,-2.6667023,M2
17,93.33334,216.8889,1.7777863,-6.2221985,M1M2
11,96,214.2222,2.6666565,-2.6667023,M1M2
19,99.55556,210.6667,3.5555573,-3.5554962,M1
11,103.1111,207.1111,3.555542,-3.555603,M1
16,111.1111,198.2222,8,-8.888901,M1
17,114.6667,192.8889,3.555603,-5.3332977,M1
13,120.8889,179.5556,6.2221985,-13.333298,M1
18,122.6667,171.5556,1.7778015,-8,M1
20,123.5556,152.8889,0.88890076,-18.666702,M1
32,118.2222,125.3333,-5.3334045,-27.555603,M1
19,116.4444,118.2222,-1.7778015,-7.1110992,M1M2
14,111.1111,105.7778,-5.3332977,-12.444397,M2
18,107.5556,100.4444,-3.5554962,-5.3334045,M2
19,102.2222,89.77778,-5.3334045,-10.666618,M2
32,95.11111,76.44444,-7.1110916,-13.333336,M2
21,90.66666,70.22222,-4.4444504,-6.2222214,M2
18,88.88889,69.33334,-1.7777634,-0.88887787,M2
28,88,67.55556,-0.8888931,-1.7777863,M1
24,88.88889,68.44444,0.8888931,0.8888855,M1
26,92.44444,73.77778,3.5555496,5.333336,M1
25,97.77778,87.11111,5.333336,13.333328,M1
25,102.2222,96,4.44442,8.888893,M1
9,102.2222,96,0,0,M1
15,106.6667,104.8889,4.444504,8.888901,M1M2
27,112.8889,116.4444,6.2221985,11.555496,M2
9,115.5556,122.6667,2.6667023,6.2223053,M2
16,120.8889,136.8889,5.3332977,14.2221985,M2
26,126.2222,149.3333,5.3332977,12.444397,M2
25,129.7778,157.3333,3.555603,8,M2
24,134.2222,163.5556,4.444397,6.2223053,M2
28,142.2222,169.7778,8,6.2221985,M1M2
18,144.8889,169.7778,2.6667023,0,M1
21,150.2222,169.7778,5.3332977,0,M1
9,154.6667,166.2222,4.444504,-3.555603,M1
11,158.2222,160.8889,3.5554962,-5.3332977,M1
20,167.1111,145.7778,8.888901,-15.111099,M1
21,178.6667,125.3333,11.555603,-20.444504,M1
21,192,104,13.333298,-21.333298,M1
11,192,104,0,0,M1
19,207.1111,84.44444,15.111099,-19.555557,M1M2
20,224,69.33334,16.8889,-15.111099,M2
13,233.7778,61.33333,9.7778015,-8.000015,M2
15,243.5556,54.22222,9.7778015,-7.111107,M2
28,271.1111,36.44444,27.555511,-17.777782,M2
25,283.5555,27.55556,12.444397,-8.88888,M2
26,292.4445,24,8.888977,-3.5555592,M2
16,296.8889,22.22222,4.444397,-1.7777805,M1M2
10,296.8889,22.22222,0,0,M1M2
16,299.5555,22.22222,2.666626,0,M1
32,304.8889,25.77778,5.333374,3.555561,M1
9,306.6667,28.44444,1.7778015,2.6666603,M1
16,308.4445,30.22222,1.7778015,1.7777786,M1
25,311.1111,35.55556,2.666626,5.3333416,M1
25,314.6667,40.88889,3.5555725,5.3333282,M1
15,317.3333,48.88889,2.666626,8,M1M2
10,318.2222,53.33333,0.8888855,4.444439,M1M2
9,319.1111,57.77778,0.888916,4.4444504,M2
17,319.1111,63.11111,0,5.333332,M2
21,319.1111,72.88889,0,9.777782,M2
25,318.2222,81.77778,-0.888916,8.8888855,M2
8,316.4445,87.11111,-1.77771,5.3333282,M2
15,312.8889,92.44444,-3.555603,5.333336,M2
8,309.3333,98.66666,-3.5555725,6.2222137,M2
16,301.3333,111.1111,-8,12.444443,M2
9,301.3333,111.1111,0,0,M2
15,294.2222,124.4444,-7.1111145,13.333298,M1M2
9,294.2222,124.4444,0,0,M1M2
17,289.7778,137.7778,-4.444397,13.333405,M1
9,289.7778,137.7778,0,0,M1
14,288.8889,150.2222,-0.888916,12.444397,M1
7,288.8889,150.2222,0,0,M1
8,288.8889,156.4444,0,6.2221985,M1
16,289.7778,168.8889,0.888916,12.444504,M1
14,290.6667,176,0.8888855,7.1110992,M1
10,292.4445,183.1111,1.7778015,7.1110992,M1
9,294.2222,189.3333,1.77771,6.2221985,M1
16,296,196.4444,1.7778015,7.1110992,M1
9,297.7778,204.4444,1.7778015,8,M1
16,299.5555,211.5556,1.77771,7.111206,M1M2
9,301.3333,217.7778,1.7778015,6.2221985,M1M2
17,303.1111,224.8889,1.7778015,7.1110992,M2
8,304,231.1111,0.8888855,6.2221985,M2
14,305.7778,242.6667,1.7778015,11.555603,M2
9,305.7778,242.6667,0,0,M2
15,306.6667,256.8889,0.8888855,14.222183,M2
9,306.6667,256.8889,0,0,M2
13,306.6667,272,0,15.1111145,M2
13,306.6667,280,0,8,M2
18,307.5555,288,0.88882446,8,M2
10,307.5555,296,0,8,M2
18,311.1111,310.2222,3.555603,14.2221985,M1M2
27,318.2222,321.7778,7.111084,11.555603,M1
14,322.6667,327.1111,4.4444885,5.333313,M1
26,339.5555,338.6667,16.888824,11.5555725,M1
31,356.4445,346.6667,16.888977,8,M1
27,361.7778,352.8889,5.333313,6.2221985,M1
15,363.5555,357.3333,1.77771,4.4444275,M1
10,363.5555,360.8889,0,3.5555725,M1
16,361.7778,368,-1.77771,7.1111145,M1M2
13,359.1111,370.6667,-2.666687,2.666687,M2
13,356.4445,373.3333,-2.666626,2.666626,M2
25,352,376,-4.4444885,2.666687,M2
31,350.2222,373.3333,-1.7778015,-2.666687,M2
26,350.2222,362.6667,0,-10.666626,M2
17,353.7778,348.4445,3.555603,-14.2221985,M2
28,360.8889,332.4445,7.111084,-16,M2
29,376,310.2222,15.1111145,-22.22229,M1
29,386.6667,297.7778,10.666687,-12.444397,M1
14,393.7778,288.8889,7.1111145,-8.888916,M1
10,393.7778,288.8889,0,0,M1
17,394.6667,282.6667,0.8888855,-6.2221985,M1
29,384,279.1111,-10.666687,-3.5555725,M1
27,366.2222,279.1111,-17.777802,0,M1
16,354.6667,280.8889,-11.555511,1.777771,M1M2
10,341.3333,283.5555,-13.333374,2.666626,M1M2
17,312,290.6667,-29.333313,7.1111755,M2
10,296.8889,295.1111,-15.1111145,4.4444275,M2
15,283.5555,300.4445,-13.333374,5.333374,M2
10,270.2222,306.6667,-13.333313,6.2221985,M2
18,257.7778,312.8889,-12.444397,6.2221985,M2
9,246.2222,318.2222,-11.555603,5.333313,M2
15,225.7778,328.8889,-20.444397,10.666687,M2
10,225.7778,328.8889,0,0,M2
16,208,336.8889,-17.777802,8,M2
9,200,340.4445,-8,3.555603,M2
18,192,344,-8,3.5555115,M1M2
11,183.1111,346.6667,-8.888901,2.666687,M1M2
19,167.1111,352.8889,-16,6.2221985,M1
17,160,354.6667,-7.1110992,1.7778015,M1
29,143.1111,353.7778,-16.8889,-0.8888855,M1
28,137.7778,343.1111,-5.3332977,-10.666687,M1
16,135.1111,321.7778,-2.6667023,-21.333313,M1
13,134.2222,307.5555,-0.88890076,-14.22229,M1M2
16,133.3333,271.1111,-0.88890076,-36.444397,M1M2
31,131.5556,231.1111,-1.7776947,-40.000015,M2
16,128,196.4444,-3.555603,-34.666702,M2
12,125.3333,182.2222,-2.6667023,-14.2221985,M2
16,121.7778,170.6667,-3.5554962,-11.555496,M2
9,117.3333,161.7778,-4.444504,-8.888901,M2
16,112.8889,155.5556,-4.444397,-6.2221985,M2
10,106.6667,152,-6.2221985,-3.555603,M2
17,94.22222,149.3333,-12.444481,-2.6667023,M2
16,88.88889,149.3333,-5.3333282,0,M2
9,83.55556,150.2222,-5.333336,0.88890076,M1M2
9,80,152.8889,-3.5555573,2.6667023,M1M2
17,75.55556,159.1111,-4.4444427,6.2221985,M1
16,75.55556,163.5556,0,4.444504,M1
9,75.55556,163.5556,0,0,M1
15,77.33334,172.4444,1.7777863,8.888794,M1
11,80.88889,177.7778,3.5555496,5.3334045,M1
16,86.22222,183.1111,5.3333282,5.3332977,M1
10,91.55556,188.4444,5.333336,5.3332977,M1
15,104.8889,199.1111,13.3333435,10.666702,M1
10,104.8889,199.1111,0,0,M1
16,120.8889,210.6667,16,11.555603,M1
11,128.8889,216,8,5.3332977,M1M2
16,135.1111,221.3333,6.2221985,5.3332977,M1M2
27,149.3333,241.7778,14.2221985,20.444504,M2
28,154.6667,258.6667,5.3334045,16.888885,M2
15,156.4444,265.7778,1.7776947,7.1111145,M2
9,158.2222,272.8889,1.7778015,7.111084,M2
16,159.1111,280.8889,0.88890076,8,M2
10,159.1111,280.8889,0,0,M2
16,160,282.6667,0.88890076,1.7778015,M2
9,160,282.6667,0,0,M2
17,160.8889,280.8889,0.88890076,-1.7778015,M2
10,161.7778,277.3333,0.88890076,-3.5555725,M1M2
17,166.2222,264,4.444397,-13.333313,M1
11,166.2222,264,0,0,M1
16,171.5556,249.7778,5.3334045,-14.2221985,M1
19,181.3333,238.2222,9.777695,-11.555603,M1
11,186.6667,233.7778,5.3334045,-4.444397,M1
16,192,230.2222,5.3332977,-3.555603,M1
29,214.2222,217.7778,22.222198,-12.444397,M1
31,239.1111,206.2222,24.8889,-11.555603,M1
15,247.1111,203.5556,8,-2.6665955,M1M2
11,255.1111,201.7778,8,-1.7778015,M1M2
15,262.2222,201.7778,7.1110992,0,M1M2
11,268.4445,201.7778,6.22229,0,M2
16,280,208,11.555511,6.2221985,M2
30,289.7778,218.6667,9.7778015,10.666702,M2
24,296,230.2222,6.2221985,11.555496,M2
24,298.6667,249.7778,2.666687,19.555603,M2
16,297.7778,256.8889,-0.8888855,7.111084,M2
7,297.7778,256.8889,0,0,M2
10,293.3333,272,-4.4444885,15.1111145,M1M2
17,290.6667,278.2222,-2.666626,6.2221985,M1M2
10,288,282.6667,-2.666687,4.4444885,M1
16,287.1111,286.2222,-0.8888855,3.5555115,M1
25,285.3333,288,-1.7778015,1.7778015,M1
24,282.6667,277.3333,-2.666626,-10.666687,M1
26,280.8889,256.8889,-1.7778015,-20.444427,M1
26,280,229.3333,-0.8888855,-27.555588,M1
16,279.1111,196.4444,-0.8888855,-32.8889,M1
11,278.2222,182.2222,-0.888916,-14.2221985,M1M2
15,278.2222,171.5556,0,-10.666595,M1M2
11,276.4445,163.5556,-1.77771,-8,M2
16,274.6667,154.6667,-1.7778015,-8.888901,M2
28,272.8889,153.7778,-1.7778015,-0.88890076,M2
27,272,160,-0.8888855,6.2221985,M2
15,271.1111,176,-0.8888855,16,M2
10,271.1111,176,0,0,M2
8,272.8889,187.5556,1.777771,11.555603,M2
16,278.2222,215.1111,5.333313,27.555496,M2
15,280,230.2222,1.7778015,15.111099,M1M2
9,282.6667,246.2222,2.666687,16,M1M2
8,282.6667,246.2222,0,0,M1M2
16,284.4445,273.7778,1.7778015,27.555603,M1
10,284.4445,285.3333,0,11.555511,M1
13,284.4445,296,0,10.666687,M1
10,284.4445,304.8889,0,8.8888855,M1
18,283.5555,312.8889,-0.88897705,8,M1
15,282.6667,324.4445,-0.88882446,11.555603,M1
11,282.6667,328,0,3.5555115,M1
28,282.6667,331.5555,0,3.5555115,M1
19,285.3333,333.3333,2.666626,1.7778015,M1
13,287.1111,333.3333,1.7778015,0,M1M2
19,292.4445,330.6667,5.333374,-2.666626,M2
18,296.8889,326.2222,4.444397,-4.4444885,M2
33,315.5555,299.5555,18.666626,-26.666687,M2
18,332.4445,273.7778,16.888977,-25.77771,M2
19,349.3333,251.5556,16.888824,-22.222198,M2
10,357.3333,243.5556,8,-8,M2
19,364.4445,236.4444,7.1111755,-7.111206,M2
11,370.6667,232,6.2221985,-4.444397,M2
16,380.4445,225.7778,9.7778015,-6.2221985,M1M2
9,380.4445,225.7778,0,0,M1M2
16,384.8889,224.8889,4.444397,-0.88890076,M1
10,385.7778,224.8889,0.888916,0,M1
16,385.7778,224.8889,0,0,M1
17,385.7778,232,0,7.1110992,M1
9,385.7778,232,0,0,M1
16,383.1111,244.4444,-2.666687,12.444397,M1
9,381.3333,252.4444,-1.7778015,8,M1
15,378.6667,261.3333,-2.666626,8.888916,M1
9,376.8889,270.2222,-1.7778015,8.8888855,M1
23,375.1111,286.2222,-1.777771,16,M1
9,375.1111,292.4445,0,6.22229,M1M2
15,375.1111,297.7778,0,5.333313,M1M2
25,376,304,0.8888855,6.2221985,M2
25,379.5555,305.7778,3.5555115,1.7778015,M2
32,388.4445,293.3333,8.888977,-12.444489,M2
22,398.2222,268.4445,9.77771,-24.888824,M2
24,411.5555,233.7778,13.333313,-34.666687,M2
14,425.7778,202.6667,14.22229,-31.1111,M1M2
8,425.7778,202.6667,0,0,M1M2
10,431.1111,192,5.333313,-10.666702,M1
15,434.6667,183.1111,3.5555725,-8.888901,M1
8,437.3333,176,2.666626,-7.1110992,M1
14,438.2222,170.6667,0.8888855,-5.3332977,M1
8,438.2222,167.1111,0,-3.555603,M1
14,437.3333,163.5556,-0.8888855,-3.5554962,M1
9,433.7778,160.8889,-3.5555115,-2.6667023,M1
8,429.3333,160,-4.4444885,-0.88890076,M1
16,423.1111,160,-6.2221985,0,M1
18,408,160.8889,-15.1111145,0.88890076,M1
11,400.8889,163.5556,-7.1111145,2.6667023,M1
16,393.7778,165.3333,-7.111084,1.7776947,M1M2
11,387.5555,167.1111,-6.22229,1.7778015,M1M2
17,375.1111,168,-12.444397,0.88890076,M2
11,368.8889,168,-6.222229,0,M2
15,363.5555,167.1111,-5.333374,-0.88890076,M2
12,358.2222,164.4444,-5.333313,-2.6667023,M2
19,344.8889,157.3333,-13.333313,-7.1110992,M2
15,337.7778,152.8889,-7.111084,-4.444397,M2
12,329.7778,149.3333,-8,-3.555603,M2
15,315.5555,142.2222,-14.22229,-7.1110992,M2
11,315.5555,142.2222,0,0,M2
15,304.8889,136.8889,-10.666626,-5.3332977,M1M2
11,300.4445,134.2222,-4.444397,-2.6667023,M1M2
18,293.3333,128.8889,-7.1111755,-5.3332977,M1M2
15,290.6667,127.1111,-2.666626,-1.7778015,M1
13,288,125.3333,-2.666687,-1.7778015,M1
24,282.6667,121.7778,-5.333313,-3.5554962,M1
22,280,120,-2.666687,-1.7778015,M1
23,277.3333,118.2222,-2.666687,-1.7778015,M1
24,275.5555,117.3333,-1.7778015,-0.88890076,M1
26,269.3333,116.4444,-6.2221985,-0.88890076,M1
25,264.8889,115.5556,-4.4444275,-0.88879395,M1
25,262.2222,114.6667,-2.666687,-0.88890076,M1
23,260.4445,113.7778,-1.77771,-0.88890076,M1
24,259.5555,113.7778,-0.88897705,0,M1
33,259.5555,126.2222,0,12.444397,M1
17,263.1111,136.8889,3.555603,10.666702,M2
10,263.1111,136.8889,0,0,M2
21,271.1111,147.5556,8,10.666702,M2
8,276.4445,152,5.333374,4.444397,M2
17,286.2222,163.5556,9.77771,11.555603,M2
13,290.6667,169.7778,4.4444885,6.2221985,M2
8,290.6667,169.7778,0,0,M2
9,294.2222,176.8889,3.5555115,7.1110992,M2
16,299.5555,192.8889,5.333313,16,M2
9,299.5555,192.8889,0,0,M2
16,303.1111,209.7778,3.555603,16.8889,M2
9,303.1111,209.7778,0,0,M2
16,304,227.5556,0.8888855,17.777802,M1M2
10,304,238.2222,0,10.666595,M1M2
15,303.1111,248,-0.8888855,9.7778015,M1
12,300.4445,271.1111,-2.666626,23.111115,M1
18,298.6667,281.7778,-1.7778015,10.666687,M1
15,297.7778,293.3333,-0.8888855,11.555511,M1
11,297.7778,303.1111,0,9.7778015,M1
31,298.6667,325.3333,0.8888855,22.222198,M1
13,301.3333,329.7778,2.666626,4.4444885,M1
26,313.7778,332.4445,12.444489,2.666687,M1
17,320,328.8889,6.2221985,-3.555603,M1M2
11,327.1111,322.6667,7.1111145,-6.2221985,M1M2
17,343.1111,304,16,-18.666687,M2
12,343.1111,304,0,0,M2
15,356.4445,276.4445,13.333374,-27.555511,M2
26,361.7778,251.5556,5.333313,-24.888885,M2
25,344,232.8889,-17.777802,-18.666702,M2
32,292.4445,238.2222,-51.55551,5.3332977,M1M2
20,271.1111,244.4444,-21.333374,6.2221985,M1M2
23,234.6667,257.7778,-36.444412,13.333405,M1
7,221.3333,264,-13.333405,6.2221985,M1
24,205.3333,272.8889,-16,8.8888855,M1
22,205.3333,275.5555,0,2.666626,M1
25,226.6667,271.1111,21.333405,-4.444397,M1
24,272,256.8889,45.333298,-14.222229,M1
28,365.3333,240.8889,93.33331,-15.999985,M1
23,418.6667,240,53.333374,-0.88890076,M1M2
14,436.4445,240.8889,17.777802,0.88890076,M1M2
10,447.1111,242.6667,10.666626,1.7778015,M2
26,453.3333,245.3333,6.2221985,2.6665955,M2
29,424.8889,248.8889,-28.444427,3.555603,M2
14,405.3333,248.8889,-19.555573,0,M2
8,381.3333,248,-24,-0.88890076,M2
14,352,247.1111,-29.333313,-0.88890076,M2
8,320,246.2222,-32,-0.88890076,M2
9,320,246.2222,0,0,M2
16,251.5556,246.2222,-68.4444,0,M1M2
9,221.3333,248,-30.222305,1.7778015,M1M2
15,195.5556,250.6667,-25.777695,2.6667023,M1
11,173.3333,254.2222,-22.222305,3.5554962,M1
13,155.5556,257.7778,-17.777695,3.555603,M1
8,141.3333,261.3333,-14.222305,3.5555115,M1
15,130.6667,263.1111,-10.666595,1.7778015,M1
10,124.4444,264.8889,-6.2223053,1.777771,M1
15,121.7778,265.7778,-2.6665955,0.888916,M1
12,127.1111,265.7778,5.3332977,0,M1
16,135.1111,265.7778,8,0,M1
28,182.2222,259.5555,47.1111,-6.22229,M1
18,204.4444,253.3333,22.222198,-6.2222137,M2
10,230.2222,245.3333,25.777802,-8,M2
25,285.3333,224,55.111115,-21.333298,M2
25,336,199.1111,50.666687,-24.8889,M2
17,376,174.2222,40,-24.8889,M2
27,400,159.1111,24,-15.111099,M2
28,414.2222,154.6667,14.2221985,-4.444397,M1M2
24,415.1111,159.1111,0.888916,4.444397,M1
24,414.2222,171.5556,-0.888916,12.444504,M1
8,411.5555,180.4444,-2.666687,8.888794,M1
14,407.1111,190.2222,-4.444397,9.7778015,M1
10,402.6667,202.6667,-4.4444275,12.444504,M1
22,391.1111,232,-11.5555725,29.333298,M1
22,377.7778,266.6667,-13.333313,34.666687,M1
22,367.1111,297.7778,-10.666687,31.111115,M1
23,356.4445,319.1111,-10.666626,21.333313,M2
10,349.3333,326.2222,-7.1111755,7.111084,M2
20,340.4445,331.5555,-8.888824,5.333313,M2
29,304,334.2222,-36.44449,2.666687,M2
14,292.4445,328.8889,-11.555511,-5.333313,M2
8,283.5555,320.8889,-8.888977,-8,M2
22,270.2222,294.2222,-13.333313,-26.666687,M2
28,256,236.4444,-14.2221985,-57.7778,M1M2
17,251.5556,219.5556,-4.444397,-16.888794,M1
11,245.3333,205.3333,-6.2223053,-14.222305,M1
16,239.1111,191.1111,-6.2221985,-14.2221985,M1
11,232,177.7778,-7.1110992,-13.333298,M1
14,216.8889,154.6667,-15.111099,-23.1111,M1
11,209.7778,145.7778,-7.1110992,-8.888901,M1
15,203.5556,137.7778,-6.2221985,-8,M1
11,198.2222,131.5556,-5.3334045,-6.2221985,M1
15,194.6667,126.2222,-3.5554962,-5.3334045,None
12,192,120.8889,-2.6667023,-5.3332977,M2
17,191.1111,112.8889,-0.88890076,-8,M2
16,192,110.2222,0.88890076,-2.6667023,M2
8,194.6667,107.5556,2.6667023,-2.6665955,M2
18,198.2222,105.7778,3.5554962,-1.7778015,M2
8,201.7778,104,3.555603,-1.7778015,M2
