0,256,-500,0,0,None
-1,256,-500,0,0,None
-933,603.1762,189.4249,347.1762,689.4249,None
17,603.1762,189.4249,0,0,None
18,603.1762,189.4249,0,0,None
16,603.1762,189.4249,0,0,None
17,603.1762,189.4249,0,0,None
17,602.5762,189.4249,-0.6000366,0,None
17,602.5762,189.4249,0,0,None
16,602.5762,189.4249,0,0,None
17,602.5762,189.4249,0,0,None
16,602.5762,189.4249,0,0,None
17,602.5762,189.4249,0,0,None
17,602.5762,189.4249,0,0,None
18,602.5762,189.4249,0,0,None
16,602.5762,189.4249,0,0,None
17,602.5762,189.4249,0,0,None
17,602.5762,189.4249,0,0,None
16,602.5762,189.4249,0,0,None
17,602.5762,189.4249,0,0,None
16,602.5762,189.4249,0,0,None
17,602.5762,189.4249,0,0,None
17,602.5762,189.4249,0,0,None
16,602.5762,189.4249,0,0,None
18,602.5762,189.4249,0,0,None
17,602.5762,189.4249,0,0,None
16,602.5762,189.4249,0,0,None
17,601.3762,189.4249,-1.1999512,0,None
17,591.7764,186.425,-9.5997925,-2.9998932,None
16,573.7767,181.0251,-17.999756,-5.3999023,None
17,555.777,184.025,-17.999695,2.9998932,None
17,544.3772,190.0249,-11.39978,5.9999084,None
16,544.3772,190.0249,0,0,None
17,544.3772,190.0249,0,0,None
17,544.3772,190.0249,0,0,None
16,544.3772,190.0249,0,0,None
17,544.3772,190.0249,0,0,None
17,544.3772,190.0249,0,0,None
16,544.3772,190.0249,0,0,None
17,544.3772,190.0249,0,0,None
17,544.3772,190.0249,0,0,None
16,544.3772,190.0249,0,0,None
17,544.3772,190.0249,0,0,None
17,544.3772,190.0249,0,0,None
16,544.3772,190.0249,0,0,None
17,544.3772,190.0249,0,0,None
17,544.3772,190.0249,0,0,None
16,544.3772,190.0249,0,0,None
17,543.1772,190.0249,-1.2000122,0,None
17,538.9773,190.0249,-4.19989,0,None
16,528.1775,188.825,-10.799805,-1.1999054,None
17,508.3777,186.425,-19.799805,-2.399994,None
17,475.3774,182.8251,-33.000275,-3.5998993,None
16,429.1773,176.2252,-46.200104,-6.5998993,None
17,381.7773,169.0252,-47.399994,-7.199997,None
17,330.1773,160.0252,-51.600006,-9,None
16,280.9773,154.0252,-49.200012,-6,None
17,242.5772,152.8252,-38.4001,-1.2000122,None
17,214.9772,152.2252,-27.59999,-0.59999084,None
3,201.1773,152.2252,-13.799896,0,None
0,197.5774,152.8252,-3.5999146,0.59999084,None
0,197.5774,154.0252,0,1.2000122,None
17,198.7773,157.0252,1.1999054,3,None
16,202.3773,163.6252,3.600006,6.599991,None
17,205.9772,167.8252,3.5998993,4.199997,None
16,206.5772,167.8252,0.59999084,0,None
16,206.5772,167.8252,0,0,None
18,206.5772,167.8252,0,0,None
16,207.1772,167.8252,0.6000061,0,None
17,207.7772,167.8252,0.6000061,0,None
17,207.1772,167.8252,-0.6000061,0,None
16,204.7772,167.8252,-2.399994,0,None
17,200.5773,167.2252,-4.1999054,-0.59999084,None
17,194.5774,167.2252,-5.9999084,0,None
17,186.7776,167.2252,-7.7997894,0,None
16,178.9777,166.6252,-7.7998962,-0.6000061,None
16,168.7779,164.8252,-10.199814,-1.800003,None
18,158.578,161.8252,-10.19989,-3,None
16,147.7782,158.2252,-10.799805,-3.5999908,None
17,136.9783,154.6252,-10.799896,-3.600006,None
17,130.3784,152.8252,-6.5998993,-1.800003,None
16,127.3785,152.8252,-2.9999008,0,None
17,124.3786,152.2252,-2.9999008,-0.59999084,None
16,123.1786,152.2252,-1.2000046,0,None
17,122.5786,152.2252,-0.5999985,0,None
17,122.5786,152.2252,0,0,None
16,121.9786,152.2252,-0.5999985,0,None
17,120.1786,151.6252,-1.800003,-0.6000061,None
16,115.9787,151.6252,-4.199898,0,None
18,110.5788,151.6252,-5.3999023,0,None
16,105.7789,151.6252,-4.7998962,0,None
17,100.979,151.0252,-4.799904,-0.59999084,None
16,93.77911,151.0252,-7.1998825,0,None
17,87.17923,151.0252,-6.599884,0,None
17,81.77933,151.0252,-5.3999023,0,None
16,78.77938,151.0252,-2.9999466,0,None
17,78.17939,151.0252,-0.59999084,0,None
17,75.17944,153.4252,-2.9999466,2.399994,None
17,71.57951,158.8252,-3.5999298,5.399994,None
16,68.57956,167.8252,-2.9999542,9,None
17,66.77959,176.8252,-1.7999725,9,None
16,64.97963,181.6251,-1.7999573,4.7999115,None
17,64.37964,185.225,-0.59999084,3.5998993,None
17,63.77965,187.625,-0.59998703,2.399994,None
16,63.77965,188.825,0,1.199997,None
17,63.77965,190.0249,0,1.1999054,None
17,63.77965,190.6249,0,0.59999084,None
16,63.77965,190.6249,0,0,None
17,63.77965,190.6249,0,0,None
17,63.77965,190.6249,0,0,None
16,63.77965,190.6249,0,0,None
17,63.77965,190.6249,0,0,None
17,64.37964,190.6249,0.59998703,0,None
16,64.97963,190.6249,0.59999084,0,None
12,66.77959,190.0249,1.7999573,-0.59999084,M2
5,67.37959,190.0249,0.6000061,0,M2
17,70.97952,189.4249,3.5999298,-0.6000061,M2
16,75.17944,188.825,4.1999207,-0.5998993,M2
17,80.57935,187.025,5.39991,-1.800003,M2
16,87.17923,185.225,6.5998764,-1.7999878,M2
17,95.57907,181.0251,8.399841,-4.1999054,M2
7,99.17901,179.2251,3.5999374,-1.800003,M2
10,105.7789,175.0252,6.5998917,-4.19989,M2
17,120.7789,164.2252,15,-10.800003,M2
9,131.5789,156.4252,10.800003,-7.800003,M2
8,139.9789,150.4251,8.399994,-6.000107,M2
16,160.979,135.4251,21.000107,-15,M2
16,184.379,119.825,23.399994,-15.600098,M2
17,204.179,108.4249,19.800003,-11.400101,M2
8,210.179,104.8249,6,-3.5999985,None
9,214.3789,101.2249,4.1999054,-3.5999985,None
16,216.7789,97.02489,2.399994,-4.200012,None
17,216.7789,95.82488,0,-1.2000046,None
17,216.1789,95.22488,-0.6000061,-0.6000061,None
16,215.5789,95.22488,-0.59999084,0,None
18,214.9789,95.22488,-0.6000061,0,None
8,214.3789,95.82488,-0.59999084,0.6000061,M1
8,213.1789,97.02489,-1.2000122,1.2000046,M1
17,211.9789,98.8249,-1.199997,1.8000107,M1
